,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
33,minecraft:black_wool,minecraft:black_terracotta,minecraft:black_concrete,minecraft:black_wool,minecraft:clay,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:clay,minecraft:deepslate_lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:polished_andesite,minecraft:clay,minecraft:polished_diorite,minecraft:polished_diorite,minecraft:polished_diorite,minecraft:polished_diorite,minecraft:clay,minecraft:clay,minecraft:coal_ore,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:gray_glazed_terracotta,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:deepslate_lapis_ore,minecraft:gray_wool,minecraft:deepslate_lapis_ore,minecraft:gray_concrete,minecraft:obsidian,minecraft:black_wool,minecraft:black_wool,minecraft:stone,minecraft:black_wool,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:black_wool,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:polished_andesite,minecraft:deepslate_coal_ore,minecraft:black_wool,minecraft:dark_oak_wood,minecraft:black_terracotta,minecraft:green_terracotta,minecraft:green_terracotta,minecraft:orange_glazed_terracotta,minecraft:black_concrete,minecraft:dark_oak_wood,minecraft:green_terracotta
34,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:clay,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:clay,minecraft:deepslate_lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:brown_glazed_terracotta,minecraft:white_concrete,minecraft:polished_diorite,minecraft:polished_diorite,minecraft:diorite,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:polished_andesite,minecraft:diamond_ore,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:clay,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:deepslate_lapis_ore,minecraft:deepslate_lapis_ore,minecraft:deepslate_lapis_ore,minecraft:deepslate_coal_ore,minecraft:deepslate_lapis_ore,minecraft:deepslate_coal_ore,minecraft:gray_concrete,minecraft:gray_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:white_concrete,minecraft:white_concrete,minecraft:black_wool,minecraft:gray_concrete,minecraft:black_concrete,minecraft:light_gray_wool,minecraft:black_concrete,minecraft:gray_terracotta,minecraft:green_terracotta,minecraft:deepslate_gold_ore,minecraft:gray_terracotta,minecraft:acacia_wood,minecraft:black_wool,minecraft:gray_concrete,minecraft:gray_terracotta
35,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:diamond_ore,minecraft:gray_wool,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:stone_bricks,minecraft:white_concrete,minecraft:polished_diorite,minecraft:polished_diorite,minecraft:polished_diorite,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:polished_andesite,minecraft:andesite,minecraft:polished_andesite,minecraft:black_concrete,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:deepslate_lapis_ore,minecraft:gray_wool,minecraft:deepslate_coal_ore,minecraft:gray_concrete,minecraft:gray_wool,minecraft:deepslate_lapis_ore,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_wool,minecraft:diamond_ore,minecraft:black_wool,minecraft:polished_andesite,minecraft:gray_concrete,minecraft:gray_terracotta,minecraft:black_concrete,minecraft:black_terracotta,minecraft:black_terracotta,minecraft:dark_oak_wood,minecraft:black_terracotta,minecraft:black_terracotta,minecraft:black_wool,minecraft:black_terracotta
36,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:polished_andesite,minecraft:gray_wool,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:gray_concrete,minecraft:white_concrete,minecraft:polished_diorite,minecraft:polished_diorite,minecraft:polished_diorite,minecraft:diorite,minecraft:clay,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:polished_andesite,minecraft:polished_andesite,minecraft:polished_andesite,minecraft:gray_concrete,minecraft:light_gray_wool,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:lapis_ore,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:deepslate_lapis_ore,minecraft:gray_concrete,minecraft:deepslate_lapis_ore,minecraft:deepslate_lapis_ore,minecraft:gray_concrete,minecraft:deepslate_coal_ore,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:gray_concrete,minecraft:clay,minecraft:black_wool,minecraft:stone_bricks,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:white_concrete,minecraft:diorite,minecraft:mossy_stone_bricks,minecraft:acacia_wood,minecraft:black_wool,minecraft:gray_terracotta,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool
37,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:stone_bricks,minecraft:gray_glazed_terracotta,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:light_gray_concrete,minecraft:polished_diorite,minecraft:light_gray_glazed_terracotta,minecraft:diorite,minecraft:clay,minecraft:clay,minecraft:lapis_ore,minecraft:polished_andesite,minecraft:polished_andesite,minecraft:andesite,minecraft:polished_andesite,minecraft:black_wool,minecraft:polished_andesite,minecraft:white_terracotta,minecraft:gold_block,minecraft:gold_block,minecraft:light_gray_glazed_terracotta,minecraft:clay,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_wool,minecraft:deepslate_lapis_ore,minecraft:deepslate_lapis_ore,minecraft:gray_wool,minecraft:deepslate_lapis_ore,minecraft:deepslate_coal_ore,minecraft:obsidian,minecraft:black_wool,minecraft:gray_wool,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:deepslate_coal_ore,minecraft:polished_diorite,minecraft:polished_diorite,minecraft:black_wool,minecraft:black_wool,minecraft:gray_glazed_terracotta,minecraft:white_concrete,minecraft:white_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:gray_terracotta,minecraft:black_wool,minecraft:polished_diorite
38,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:diamond_ore,minecraft:gray_glazed_terracotta,minecraft:gray_concrete,minecraft:gray_glazed_terracotta,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:deepslate_coal_ore,minecraft:polished_diorite,minecraft:diorite,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:polished_andesite,minecraft:polished_andesite,minecraft:stone,minecraft:andesite,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:light_gray_glazed_terracotta,minecraft:clay,minecraft:deepslate_lapis_ore,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_glazed_terracotta,minecraft:gray_concrete,minecraft:deepslate_coal_ore,minecraft:gray_concrete,minecraft:gray_wool,minecraft:deepslate_lapis_ore,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:gray_wool,minecraft:gray_wool,minecraft:gray_concrete,minecraft:gray_glazed_terracotta,minecraft:black_wool,minecraft:black_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:stone_bricks,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_wool
39,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:cobblestone,minecraft:gray_concrete,minecraft:gray_glazed_terracotta,minecraft:lapis_ore,minecraft:deepslate_lapis_ore,minecraft:deepslate_coal_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:black_concrete,minecraft:cut_sandstone,minecraft:polished_diorite,minecraft:diorite,minecraft:clay,minecraft:clay,minecraft:polished_andesite,minecraft:polished_andesite,minecraft:polished_andesite,minecraft:stone,minecraft:polished_andesite,minecraft:light_gray_concrete,minecraft:yellow_glazed_terracotta,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:green_glazed_terracotta,minecraft:light_gray_wool,minecraft:polished_andesite,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:andesite,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:deepslate_coal_ore,minecraft:gray_wool,minecraft:deepslate_lapis_ore,minecraft:gray_wool,minecraft:coal_ore,minecraft:gray_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:obsidian,minecraft:black_concrete,minecraft:gray_concrete,minecraft:light_gray_wool,minecraft:polished_andesite,minecraft:gray_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_wool
40,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:cobblestone,minecraft:deepslate_coal_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:deepslate_lapis_ore,minecraft:gray_glazed_terracotta,minecraft:obsidian,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:deepslate_gold_ore,minecraft:yellow_glazed_terracotta,minecraft:polished_diorite,minecraft:polished_diorite,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:andesite,minecraft:andesite,minecraft:mossy_stone_bricks,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:orange_glazed_terracotta,minecraft:yellow_glazed_terracotta,minecraft:light_gray_wool,minecraft:polished_andesite,minecraft:polished_andesite,minecraft:polished_andesite,minecraft:polished_andesite,minecraft:clay,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:chiseled_stone_bricks,minecraft:yellow_wool,minecraft:green_concrete,minecraft:coal_ore,minecraft:black_wool,minecraft:gray_concrete,minecraft:deepslate_coal_ore,minecraft:gray_glazed_terracotta,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:lapis_ore,minecraft:clay,minecraft:gray_wool,minecraft:black_concrete,minecraft:gray_concrete,minecraft:diorite,minecraft:diorite,minecraft:white_concrete,minecraft:black_concrete,minecraft:deepslate_coal_ore,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:birch_wood
41,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:stone_bricks,minecraft:gray_glazed_terracotta,minecraft:coal_ore,minecraft:black_concrete,minecraft:cyan_terracotta,minecraft:black_concrete,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:birch_planks,minecraft:jungle_wood,minecraft:white_concrete,minecraft:diorite,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:light_gray_glazed_terracotta,minecraft:orange_glazed_terracotta,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:lime_glazed_terracotta,minecraft:gold_block,minecraft:andesite,minecraft:cobblestone,minecraft:lapis_ore,minecraft:stone_bricks,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:coal_ore,minecraft:gray_glazed_terracotta,minecraft:gray_glazed_terracotta,minecraft:gray_wool,minecraft:black_concrete,minecraft:yellow_wool,minecraft:green_terracotta,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:deepslate_lapis_ore,minecraft:gray_glazed_terracotta,minecraft:black_wool,minecraft:black_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:clay,minecraft:clay,minecraft:black_wool,minecraft:black_concrete,minecraft:gray_glazed_terracotta,minecraft:gold_ore,minecraft:white_concrete,minecraft:white_wool,minecraft:black_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete
42,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:gray_glazed_terracotta,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:coal_ore,minecraft:gray_glazed_terracotta,minecraft:black_wool,minecraft:black_wool,minecraft:lapis_ore,minecraft:clay,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:green_concrete,minecraft:gold_block,minecraft:acacia_wood,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:light_gray_glazed_terracotta,minecraft:light_gray_glazed_terracotta,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:orange_glazed_terracotta,minecraft:gold_block,minecraft:gold_ore,minecraft:coal_ore,minecraft:coal_ore,minecraft:coal_ore,minecraft:coal_ore,minecraft:coal_ore,minecraft:gray_glazed_terracotta,minecraft:gray_concrete,minecraft:black_wool,minecraft:deepslate_coal_ore,minecraft:white_concrete,minecraft:black_wool,minecraft:gold_block,minecraft:black_wool,minecraft:polished_andesite,minecraft:lapis_ore,minecraft:clay,minecraft:black_wool,minecraft:gray_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:gray_concrete,minecraft:lapis_ore,minecraft:polished_andesite,minecraft:black_concrete,minecraft:gray_wool,minecraft:black_wool,minecraft:glowstone,minecraft:clay,minecraft:gray_glazed_terracotta,minecraft:clay,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete
43,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:gray_concrete,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:chiseled_stone_bricks,minecraft:gray_glazed_terracotta,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:polished_andesite,minecraft:clay,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:green_terracotta,minecraft:gold_block,minecraft:lime_terracotta,minecraft:diorite,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:clay,minecraft:light_gray_glazed_terracotta,minecraft:light_gray_wool,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_terracotta,minecraft:gold_block,minecraft:gray_terracotta,minecraft:cyan_terracotta,minecraft:gray_glazed_terracotta,minecraft:gray_wool,minecraft:black_wool,minecraft:black_wool,minecraft:coal_ore,minecraft:gray_concrete,minecraft:white_wool,minecraft:chiseled_stone_bricks,minecraft:white_concrete,minecraft:chiseled_stone_bricks,minecraft:coal_ore,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:gray_glazed_terracotta,minecraft:deepslate_coal_ore,minecraft:black_wool,minecraft:black_wool,minecraft:deepslate_coal_ore,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:clay,minecraft:clay,minecraft:chiseled_stone_bricks,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:gray_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete
44,minecraft:black_wool,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:obsidian,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:chiseled_stone_bricks,minecraft:coal_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:clay,minecraft:clay,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lime_terracotta,minecraft:gold_block,minecraft:gold_block,minecraft:gray_wool,minecraft:light_gray_glazed_terracotta,minecraft:clay,minecraft:clay,minecraft:light_gray_glazed_terracotta,minecraft:cobblestone,minecraft:birch_planks,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:mossy_stone_bricks,minecraft:light_gray_wool,minecraft:black_concrete,minecraft:dark_oak_wood,minecraft:gray_wool,minecraft:acacia_wood,minecraft:light_gray_concrete,minecraft:light_gray_concrete,minecraft:gray_terracotta,minecraft:andesite,minecraft:andesite,minecraft:diorite,minecraft:black_wool,minecraft:cyan_terracotta,minecraft:gray_glazed_terracotta,minecraft:black_concrete,minecraft:polished_diorite,minecraft:clay,minecraft:gray_concrete,minecraft:black_concrete,minecraft:gray_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:clay,minecraft:clay,minecraft:black_wool,minecraft:gray_concrete,minecraft:polished_andesite,minecraft:white_concrete,minecraft:clay,minecraft:white_concrete,minecraft:black_concrete,minecraft:gray_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool
45,minecraft:black_wool,minecraft:black_concrete,minecraft:black_terracotta,minecraft:black_wool,minecraft:black_wool,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:chiseled_stone_bricks,minecraft:chiseled_stone_bricks,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:polished_andesite,minecraft:andesite,minecraft:diamond_ore,minecraft:green_terracotta,minecraft:yellow_wool,minecraft:gold_block,minecraft:yellow_terracotta,minecraft:diorite,minecraft:light_gray_glazed_terracotta,minecraft:light_gray_glazed_terracotta,minecraft:light_gray_glazed_terracotta,minecraft:light_gray_wool,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_glazed_terracotta,minecraft:mossy_stone_bricks,minecraft:black_wool,minecraft:black_terracotta,minecraft:birch_wood,minecraft:deepslate_coal_ore,minecraft:andesite,minecraft:green_terracotta,minecraft:gold_ore,minecraft:mossy_stone_bricks,minecraft:gray_terracotta,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:coal_ore,minecraft:chiseled_stone_bricks,minecraft:gray_glazed_terracotta,minecraft:quartz_block,minecraft:polished_andesite,minecraft:clay,minecraft:clay,minecraft:gold_block,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:black_wool,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:clay,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:redstone_ore,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:birch_wood,minecraft:chiseled_stone_bricks,minecraft:black_wool,minecraft:deepslate_coal_ore,minecraft:gray_terracotta,minecraft:acacia_wood
46,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_terracotta,minecraft:black_wool,minecraft:black_wool,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:chiseled_stone_bricks,minecraft:coal_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:coal_ore,minecraft:coal_ore,minecraft:coal_ore,minecraft:mossy_cobblestone,minecraft:yellow_wool,minecraft:gold_block,minecraft:gold_block,minecraft:birch_planks,minecraft:light_gray_glazed_terracotta,minecraft:light_gray_glazed_terracotta,minecraft:light_gray_wool,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_ore,minecraft:black_wool,minecraft:black_wool,minecraft:polished_andesite,minecraft:gold_ore,minecraft:polished_andesite,minecraft:black_concrete,minecraft:black_concrete,minecraft:white_concrete,minecraft:coal_ore,minecraft:gray_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:clay,minecraft:stone,minecraft:chiseled_stone_bricks,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:gold_block,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:gray_wool,minecraft:black_terracotta,minecraft:gray_wool,minecraft:gray_wool,minecraft:clay,minecraft:polished_andesite,minecraft:clay,minecraft:polished_diorite,minecraft:birch_wood,minecraft:polished_diorite,minecraft:deepslate_coal_ore,minecraft:gray_concrete,minecraft:light_gray_wool,minecraft:acacia_wood
47,minecraft:black_concrete,minecraft:black_concrete,minecraft:nether_bricks,minecraft:nether_bricks,minecraft:black_wool,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:chiseled_stone_bricks,minecraft:chiseled_stone_bricks,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:lapis_ore,minecraft:gray_glazed_terracotta,minecraft:coal_ore,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:orange_glazed_terracotta,minecraft:light_gray_glazed_terracotta,minecraft:yellow_glazed_terracotta,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:green_concrete,minecraft:acacia_wood,minecraft:black_terracotta,minecraft:gold_block,minecraft:deepslate_gold_ore,minecraft:cyan_terracotta,minecraft:dark_oak_planks,minecraft:deepslate_coal_ore,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_terracotta,minecraft:gold_ore,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:deepslate_coal_ore,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:gray_concrete,minecraft:black_wool,minecraft:gray_wool,minecraft:gray_concrete,minecraft:gold_block,minecraft:black_terracotta,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:polished_diorite,minecraft:black_wool,minecraft:black_wool,minecraft:clay,minecraft:diorite,minecraft:chiseled_stone_bricks,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:light_gray_wool,minecraft:light_gray_concrete
